instance,prep,geo-feature,placename,sum,or,'label exp1','label exp 2','label exp 3','label exp 4'
' a woman i feel though feet slither',as,0,0,0,0,0,0,0,0
' woman i feel my feet slither',though,0,0,0,0,0,0,0,0
' though feet slither tuft grass goat willow',on,0,0,0,0,1,1,0,1
' optic fibr telephon cabl snake beneath pacif',that,0,0,0,0,1,1,0,1
' fibr telephon cabl snake pacif california',beneath,0,0,0,0,2,1,1,0
' snake beneath pacif california hawaii then',from,0,0,0,0,2,1,1,0
' hawaii then branch japan guam ',out,0,0,0,0,2,1,1,0
' it fellow bird sit equat bounc across',on,0,0,0,0,2,1,1,0
' equat bounc asia the telephon call',across,0,0,0,0,2,1,1,0
' across asia telephon call businessmen the televis drama',of,0,0,0,0,1,1,0,1
' across asia telephon call businessmen the televis drama',of,0,0,0,0,1,1,0,1
' snake beneath pacif california hawaii then',from,0,0,0,0,2,1,1,0
' los angel  odd seem macintosh comput',as,0,0,0,0,0,0,0,0
' would poor girl their pimp shower money',without,0,0,0,0,0,0,0,0
' pimp shower money and ask noth',on,0,0,0,0,1,1,0,1
' money them ask noth return',for,0,0,0,0,0,0,0,0
' and ask noth return',in,0,0,0,0,0,0,0,0
' wherev river ran low land countri',through,2,0,2,1,2,1,1,0
' land countri flood time time',from,2,0,2,1,0,0,0,0
' equival car would',Whether,2,0,2,1,0,0,0,0
' famili member a question fact perhap depend the',of,2,0,2,1,0,0,0,0
' question fact perhap depend size the compani',on,2,0,2,1,0,0,0,0
' famili member a question fact perhap depend the',of,2,0,2,1,0,0,0,0
' compani custom the particular trade',in,2,0,2,1,0,0,0,0
' her husband held honour leicest',of,0,2,2,1,0,0,0,0
' her husband held honour leicest',of,0,2,2,1,2,1,1,0
' leicest gift confirm head john gaunt',by,0,2,2,1,1,1,0,1
' her husband held honour leicest',of,0,2,2,1,2,1,1,0
' cat slink along wall',While,0,0,0,0,0,0,0,0
' while cat slink wall',along,0,0,0,0,1,1,0,1
' was speak got',While,0,0,0,0,0,0,0,0
' began pace and fro wide offic',across,0,0,0,0,2,1,1,0
' work testifi chiefli',While,0,0,0,0,0,0,0,0
' knew hazlitt person made much gloomi irrit',of,0,0,0,0,0,0,0,0
' mani hitherto disinterest onlook could',While,0,0,0,0,0,0,0,0
' could perhap stomach loss sever insect speci even dragonfli',of,0,0,0,0,1,1,0,1
' who not move prospect extermin',by,0,0,0,0,0,0,0,0
' could perhap stomach loss sever insect speci even dragonfli',of,0,0,0,0,0,0,0,0
' the prospect extermin number speci',for,0,0,0,0,0,0,0,0
' could perhap stomach loss sever insect speci even dragonfli',of,0,0,0,0,0,0,0,0
' could perhap stomach loss sever insect speci even dragonfli',of,0,0,0,0,1,1,0,1
' pile the groceri',While,0,0,0,0,0,0,0,0
' pile groceri the counter the girl',on,0,0,0,0,1,1,0,1
' check out stuart sat door look round',by,0,0,0,0,1,1,0,1
' glc recogn lesbian',While,1,0,1,1,0,0,0,0
' while glc recogn lesbian gay not',that,1,0,1,1,0,0,0,0
' theres watch leoni hung',While,0,0,0,0,0,0,0,0
' leoni hung few cloth wardrob',in,0,0,0,0,1,1,0,1
' translat treatis the',While,0,0,0,0,0,0,0,0
' while translat treatis scottish physician dr william',by,0,0,0,0,1,1,0,1
' scottish physician dr william cullen use cinchona',on,0,0,0,0,0,0,0,0
' william cullen the use cinchona peruvian bark',of,0,0,0,0,1,1,0,1
' cinchona peruvian bark treatment intermitt fever',in,0,0,0,0,0,0,0,0
' william cullen the use cinchona peruvian bark',of,0,0,0,0,0,0,0,0
' while translat treatis scottish physician dr william',by,0,0,0,0,0,0,0,0
' struck cullen assert therapeut effect cinchona',that,0,0,0,0,0,0,0,0
' william cullen the use cinchona peruvian bark',of,0,0,0,0,0,0,0,0
' mk lx tel   locat map click the',For,0,0,0,0,1,1,0,1
' click the white hart preston bissett a charm',at,0,0,0,0,2,1,1,0
' whi could n bear',because,0,0,0,0,0,0,0,0
' acknowledg legitim granddaught father',of,0,0,0,0,1,1,0,1
' whi coy',about,0,0,0,0,0,0,0,0
' i still yearn man i knew',after,0,0,0,0,1,1,0,1
' knew be murder shrink the innoc syl',while,0,0,0,0,0,0,0,0
' a murder shrink innoc syl whose',from,0,0,0,0,0,0,0,0
' syl whose crime i found unattract',that,0,0,0,0,0,0,0,0
' she never imagin bella redhead',as,0,0,0,0,0,0,0,0
' help us distinguish nation ethnic though are',from,1,0,1,1,0,0,0,0
' distinguish nation ethnic are close identifi',though,1,0,1,1,0,0,0,0
' river surg flow eastward livingston sudden cut back',near,4,1,5,1,2,1,1,0
' valley wang man jiang river fall avalanch pour',like,4,1,5,1,2,1,1,0
' fall avalanch pour straight bottom',down,4,1,5,1,0,0,0,0
' wide semi circular two order a plain',in,2,0,2,1,0,0,0,0
' soffit outer order massiv chevron mould a',of,2,0,2,1,1,1,0,1
' hood mould correspond tower arch',with,2,0,2,1,2,1,1,0
' width north transept east',of,0,3,3,1,2,1,1,0
' width north transept east west ½ ft',from,0,3,3,1,2,1,1,0
' name the centrepiec cloth craghopp spring summer rangebear',of,2,2,4,1,0,0,0,0
' name the centrepiec cloth craghopp spring summer rangebear',of,2,2,4,1,0,0,0,0
' later monthth firm work former armi reserv offic',with,2,2,4,1,0,0,0,0
' wildlif arizona sonora museum',at,1,0,1,1,2,1,1,0
' william bag grubbi sleep suit lay',in,0,0,0,0,1,1,0,1
' sleep suit lay alway back arm flung',on,0,0,0,0,1,1,0,1
' back arm flung head',above,0,0,0,0,1,1,0,1
' reuben cale engag class manufactur',in,0,0,0,0,0,0,0,0
' engag this class manufactur',of,0,0,0,0,0,0,0,0
' william dalrympl  summer  two',In,1,5,6,1,0,0,0,0
' dalrympl  in summer  two cambridg histori undergradu',of,1,5,6,1,0,0,0,0
' cambridg histori undergradu set marco polo famous journey',on,1,5,6,1,0,0,0,0
' marco polo famous journey central asia the citi',across,1,5,6,1,2,1,1,0
' dalrympl  in summer  two cambridg histori undergradu',of,1,5,6,1,2,1,1,0
' william dalrympl  summer  two',In,1,5,6,1,2,1,1,0
' john byron repres nott counti parliament  edward',in,1,0,1,1,2,1,1,0
' john byron repres nott counti parliament  edward',in,1,0,1,1,0,0,0,0
' william nelson becam general manag new zealand head offic',of,3,2,5,1,2,1,1,0
' new zealand head offic tomoana a well equip',at,3,2,5,1,2,1,1,0
' william excommun  jacob ',in,0,0,0,0,0,0,0,0
' william excommun  jacob ',in,0,0,0,0,0,0,0,0
'  jacob  had alreadi refus',although,0,0,0,0,0,0,0,0
' alreadi refus kneel communion ',at,0,0,0,0,0,0,0,0
' william excommun  jacob ',in,0,0,0,0,0,0,0,0
' william went the court william rufus die young',of,1,0,1,1,1,1,0,1
' die young was buri western door lincoln',before,1,0,1,1,1,1,0,1
' william went the court william rufus die young',of,1,0,1,1,2,1,1,0
' willi blush back sack',into,0,1,1,1,1,1,0,1
' wire wire wove around bind',upon,0,0,0,0,1,1,0,1
' wire upon wire wove bind to',around,0,0,0,0,1,1,0,1
' bank loan belinda bought',With,0,2,2,1,1,1,0,1
' belinda bought  unc acr land border avon gloucestershir',of,0,2,2,1,2,1,1,0
' bank loan belinda bought',With,0,2,2,1,1,1,0,1
' groan defeat',With,0,0,0,0,0,0,0,0
' with groan defeat slump back',of,0,0,0,0,0,0,0,0
' defeat slump back recept desk jam',against,0,0,0,0,1,1,0,1
' defeat slump back recept desk jam',against,0,0,0,0,1,1,0,1
' shaki littl breath',With,0,0,0,0,0,0,0,0
' breath lean forehead',against,0,0,0,0,1,1,0,1
' whoop pleasur kirsti',With,0,0,0,0,0,0,0,0
' with whoop pleasur kirsti rush across',of,0,0,0,0,0,0,0,0
' whoop pleasur kirsti rush room head the',across,0,0,0,0,1,1,0,1
' rush across room head door led',for,0,0,0,0,1,1,0,1
' door led the hall',into,0,0,0,0,1,1,0,1
' area  squar',With,2,0,2,1,2,1,1,0
' with area  squar mile s',of,2,0,2,1,1,1,0,1
' with area  squar mile s',of,2,0,2,1,2,1,1,0
' wide varieti walk cairngorm easi waymark',in,2,0,2,1,2,1,1,0
' walk the cairngorm easi waymark trail the',from,2,0,2,1,2,1,1,0
' cairngorm easi waymark trail casual walker challeng',for,2,0,2,1,1,1,0,1
' cairngorm easi waymark trail casual walker challeng',for,2,0,2,1,1,1,0,1
' coal mine the product',With,3,0,3,1,0,0,0,0
' coal mine the product lead iron selston',of,3,0,3,1,1,1,0,1
' alreadi industri villag good queen bess it',under,3,0,3,1,0,0,0,0
' it not surpris the end her',that,3,0,3,1,0,0,0,0
' is surpris the end her reign',at,3,0,3,1,0,0,0,0
' coal mine the product lead iron selston',of,3,0,3,1,0,0,0,0
' coal mine the product lead iron selston',of,3,0,3,1,1,1,0,1
' popul the parish ',about,3,0,3,1,0,0,0,0
' everyth go about',With,0,1,1,1,0,0,0,0
' with everyth go the poll tax',on,0,1,1,1,0,0,0,0
' with everyth go the poll tax s',about,0,1,1,1,0,0,0,0
' tax s extrem easi us understand they',for,0,1,1,1,1,1,0,1
' sight set the',With,0,0,0,0,0,0,0,0
' with sight set establish social polit',against,0,0,0,0,0,0,0,0
' order was estrang newspap were abl',from,0,0,0,0,1,1,0,1
' were abl particip report gossip',in,0,0,0,0,0,0,0,0
' the report gossip metropolitan polit',of,0,0,0,0,0,0,0,0
' recognit the languag came',With,1,0,1,1,0,0,0,0
' with recognit languag came assert',of,1,0,1,1,0,0,0,0
' with recognit languag came assert',of,1,0,1,1,0,0,0,0
' regard crime are',With,1,0,1,1,0,0,0,0
' crime are known polic court may',about,1,0,1,1,0,0,0,0
' regard crime are',With,1,0,1,1,1,1,0,1
' regard the water suppli',With,0,0,0,0,0,0,0,0
' regard the water suppli',With,0,0,0,0,0,0,0,0
' check came renew question',With,0,0,0,0,0,0,0,0
' check came renew question balanc servic provid',about,0,0,0,0,0,0,0,0
' renew question the balanc servic provid the social',between,0,0,0,0,0,0,0,0
' balanc servic provid social servic depart',by,0,0,0,0,0,0,0,0
' depart the mani form famili neighbourhood commerci purchas',of,0,0,0,0,0,0,0,0
' with check came renew question',that,0,0,0,0,0,0,0,0
' introduct the great',With,2,1,3,1,0,0,0,0
' with introduct great northern railway',of,2,1,3,1,2,1,1,0
' great northern railway the town  disappear',into,2,1,3,1,2,1,1,0
' northern railway the town  disappear uniqu entranc',in,2,1,3,1,0,0,0,0
' great northern railway the town  disappear',into,2,1,3,1,2,1,1,0
' keld head system',With,1,1,2,1,0,0,0,0
' the longest underwat cave europ some  kilometr',in,1,1,2,1,2,1,1,0
' longest underwat cave europ  kilometr were',at,1,1,2,1,1,1,0,1
' and crossley thought dive',on,1,1,2,1,0,0,0,0
' williamson wheel the',With,0,0,0,0,1,1,0,1
' with williamson wheel boat chug',at,0,0,0,0,1,1,0,1
' boat chug along merrili rest us loll',while,0,0,0,0,0,0,0,0
' along merrili the rest us loll deck chair',of,0,0,0,0,1,1,0,1
' rest us loll deck chair plenti',on,0,0,0,0,1,1,0,1
' williamson wheel the',With,0,0,0,0,0,0,0,0
' along merrili the rest us loll deck chair',of,0,0,0,0,0,0,0,0
' stone throw',Within,3,0,3,1,1,1,0,1
' throw the humbl parsonag garden stretch the',with,3,0,3,1,2,1,1,0
' hour mr lock ',Within,2,1,3,1,0,0,0,0
'  began hallucin throw book classroom cling',around,2,1,3,1,1,1,0,1
'  million year',Within,3,1,4,1,0,0,0,0
' close a mountain chain m high height',up,3,1,4,1,1,1,0,1
' m high height atlas mountain morocco',of,3,1,4,1,2,1,1,0
' height the atlas mountain morocco begin form',in,3,1,4,1,2,1,1,0
' morocco begin form is devon',over,3,1,4,1,0,0,0,0
' citi wall around',Within,5,0,5,1,2,1,1,0
' within citi wall old town near',around,5,0,5,1,2,1,1,0
' wall around old town new port citi',near,5,0,5,1,2,1,1,0
' near new port citi southern industri area',in,5,0,5,1,2,1,1,0
' stout gray wall',Within,4,1,5,1,2,1,1,0
' within stout gray wall newark castl ruin remain',of,4,1,5,1,2,1,1,0
' within stout gray wall newark castl ruin remain',of,4,1,5,1,2,1,1,0
' troublous unworthi day equal strong fortress',from,4,1,5,1,2,1,1,0
' even expens late night',Without,2,0,2,1,0,0,0,0
' realli think she',Without,0,0,0,0,0,0,0,0
' go head blind room',towards,0,0,0,0,1,1,0,1
' wait an explan',Without,0,0,0,0,0,0,0,0
' without wait explan the men',for,0,0,0,0,0,0,0,0
' without wait an explan men had',from,0,0,0,0,1,1,0,1
' express ladi grace turn cleo javelot arm',towards,0,0,0,0,1,1,0,1
' us rbob gasolin futur end penni lower tug',about,0,2,2,1,0,0,0,0
' end a penni lower tug war trade',after,0,2,2,1,0,0,0,0
' penni lower tug war trade they plung',of,0,2,2,1,0,0,0,0
' biggest week percentag drop septemb',since,0,2,2,1,0,0,0,0
' villag  mile north west lowdham station the nottingham',from,5,6,11,1,2,1,1,0
' north west lowdham station nottingham lincoln line',on,5,6,11,1,2,1,1,0
' nottingham lincoln line midland railway ',of,5,6,11,1,2,1,1,0
' villag  mile north west lowdham station the nottingham',from,5,6,11,1,2,1,1,0
' north north east nottingham rushcliff divis the',in,5,6,11,1,2,1,1,0
' nottingham lincoln line midland railway ',of,5,6,11,1,2,1,1,0
' nottingham lincoln line midland railway ',of,5,6,11,1,2,1,1,0
'  mile north north east nottingham  mile north west',from,4,4,8,1,2,1,1,0
'  mile north north east nottingham  mile north west',from,4,4,8,1,2,1,1,0
' north west lowdham station midland railway',on,4,4,8,1,2,1,1,0
' joint commiss  interpret panel villag site along main',for,4,0,4,1,2,1,1,0
' panel the villag site main street near bank hill',along,4,0,4,1,2,1,1,0
' villag site along main street bank hill ploughman avenu governor',near,4,0,4,1,2,1,1,0
' ploughman avenu governor field the villag hall',at,4,0,4,1,2,1,1,0
' woodland a citi southwest washington region',in,3,2,5,1,2,1,1,0
' the southwest washington region washington state',of,3,2,5,1,2,1,1,0
' grassi farm field steep place muddi rain',in,2,1,3,1,1,1,0,1
' steep place muddi rain',after,2,1,3,1,0,0,0,0
' wood left trail text messag one would',of,2,0,2,1,0,0,0,0
' wool bat tongu dog',of,0,0,0,0,1,1,0,1
' wool bat tongu dog',of,0,0,0,0,1,1,0,1
' wordsworth produc long poem  entitl the vale',in,0,3,3,1,0,0,0,0
'  entitl the vale esthwait poetic work ',of,0,3,3,1,0,0,0,0
' see incl valley garden waterfal larg wall garden',with,6,0,6,1,2,1,1,0
' see incl valley garden waterfal larg wall garden',with,6,0,6,1,0,0,0,0
' fast franca drag cloth the wardrob carri',out,0,0,0,0,1,1,0,1
' franca drag cloth the wardrob carri onto',of,0,0,0,0,1,1,0,1
' the wardrob carri the land threw',onto,0,0,0,0,1,1,0,1
' grant to site high natur cultur valu',of,1,0,1,1,0,0,0,0
' grant to site high natur cultur valu',of,1,0,1,1,0,0,0,0
' end adelaid citi centr light vision adelaid citi',from,5,3,8,1,2,1,1,0
' end adelaid citi centr light vision adelaid citi',from,5,3,8,1,2,1,1,0
' light drew plan the origin citi',for,5,3,8,1,2,1,1,0
' world longest sea bridg open china  june ',in,1,1,2,1,2,1,1,0
' wors still was phone home kilburn',from,1,1,2,1,2,1,1,0
' phone her home kilburn has larg',in,1,1,2,1,2,1,1,0
' would i presid one these meet',at,0,0,0,0,0,0,0,0
' would i presid one meet',of,0,0,0,0,0,0,0,0
' would million peopl tramp across hill',of,2,0,2,1,1,1,0,1
' would million peopl tramp hill look',across,2,0,2,1,2,1,1,0
' across hill look twentieth centuri broadway tower',at,2,0,2,1,2,1,1,0
' like learn someth histori',of,0,0,0,0,0,0,0,0
' wright slow pace tell effect romp',with,0,1,1,1,0,0,0,0
' tell effect romp second game wallac',through,0,1,1,1,0,0,0,0
' write a new script you open',in,0,0,0,0,0,0,0,0
' are open honest anger',about,0,0,0,0,0,0,0,0
' wull shout tear stream cheek',down,1,0,1,1,1,1,0,1
' check fare & buy ticket london & lill pari brussel',between,0,2,2,1,2,1,1,0
' lill pari brussel anywher belgium will also book',in,0,2,2,1,2,1,1,0
' will also book ticket london cologn & amsterdam',from,0,2,2,1,2,1,1,0
' list hand pick boutiqu hotel florenc rome venic milan tuscani',in,2,2,4,1,2,1,1,0
' list hand pick boutiqu hotel florenc rome venic milan tuscani',in,2,2,4,1,2,1,1,0
'  obvious ve heard franci garland did',about,0,1,1,1,1,1,0,1
' garland did hear way',by,0,1,1,1,0,0,0,0
' spire south porch nave south aisl chancel',with,2,2,4,1,2,1,1,0
' yanto kick bike life a quick turn',into,0,1,1,1,1,1,0,1
' rear tyre screech depart purton',towards,0,1,1,1,2,1,1,0
' includ lake stream cours',throughout,3,2,5,1,2,1,1,0
' yesterday even she bolt the',before,0,0,0,0,0,0,0,0
' bolt the safeti bedroom realli',of,0,0,0,0,1,1,0,1
' yesterday was hartlepool labour hall surround',at,1,0,1,1,2,1,1,0
' hartlepool labour hall surround dozen so women',by,1,0,1,1,1,1,0,1
' so women shove leaflet envelop',into,1,0,1,1,1,1,0,1
' yet taken overal depict specif recent histor event',of,0,0,0,0,0,0,0,0
' yet scorn materi measur wealth',for,1,0,1,1,0,0,0,0
' scorn materi measur wealth fundament buddhism',of,1,0,1,1,0,0,0,0
' buddhism is root nation psycholog',in,1,0,1,1,0,0,0,0
' yet d walk right marvel chanc no',into,0,0,0,0,0,0,0,0
' right this marvel chanc mother would get',with,0,0,0,0,1,1,0,1
' mother would get jealous with babi',of,0,0,0,0,1,1,0,1
' right this marvel chanc mother would get',with,0,0,0,0,1,1,0,1
' mother would get jealous with babi',of,0,0,0,0,1,1,0,1
' right this marvel chanc mother would get',with,0,0,0,0,0,0,0,0
' brook contumeli conspiraci us',against,1,0,1,1,1,1,0,1
' yet conclus offic popul census',of,0,0,0,0,0,0,0,0
' yet conclus offic popul census',of,0,0,0,0,0,0,0,0
' communism pragmat  dislik communism an',while,0,1,1,1,0,0,0,0
'  he dislik communism ideolog was necessari',as,0,1,1,1,0,0,0,0
' was necessari deal world exist',with,0,1,1,1,0,0,0,0
' the public relat manag bus compani run',for,2,3,5,1,1,1,0,1
' compani run continent tour britain destin europ',from,2,3,5,1,2,1,1,0
' tour britain destin europ',in,2,3,5,1,2,1,1,0
' you there elev site look',on,3,0,3,1,1,1,0,1
' you there elev site look',on,3,0,3,1,1,1,0,1
' natur defend four side great valley water line',by,3,0,3,1,2,1,1,0
' resembl bridg entranc area one a',into,3,0,3,1,2,1,1,0
' entranc an area one few yard rise',that,3,0,3,1,2,1,1,0
' a yard rise water would convert a',of,3,0,3,1,1,1,0,1
' resembl bridg entranc area one a',into,3,0,3,1,2,1,1,0
' you ca n run babi i',with,0,0,0,0,1,1,0,1
' go drag kid sort life i',into,0,0,0,0,0,0,0,0
' kid the sort life i been live',of,0,0,0,0,0,0,0,0
' softer more interest effect use differ type light',by,0,0,0,0,0,0,0,0
' effect use differ type light care posit around',of,0,0,0,0,0,0,0,0
' type light care posit room',around,0,0,0,0,1,1,0,1
' you collect ticket main swiss station includ',at,1,1,2,1,2,1,1,0
' you cycl tuscan coastal resort',between,2,1,3,1,2,1,1,0
' bus discov delight compos puccini home',as,2,1,3,1,2,1,1,0
' compos puccini home torr del lago',at,2,1,3,1,2,1,1,0
' overland the next lake day week even month camp',for,5,0,5,1,0,0,0,0
' day week even month camp shore a differ',on,5,0,5,1,2,1,1,0
' month camp the shore differ lake everi night',of,5,0,5,1,2,1,1,0
' fresh walley northern pike crystal clear water',from,5,0,5,1,1,1,0,1
' overland the next lake day week even month camp',for,5,0,5,1,0,0,0,0
' phone doctor kathleen long question  ',with,0,0,0,0,0,0,0,0
' kathleen long your question   ',on,0,0,0,0,0,0,0,0
' take onward train scenic swiss alp',through,1,6,7,1,2,1,1,0
' swiss alp milan chang milan amaz central station',at,1,6,7,1,2,1,1,0
' milan amaz central station high speed train rome',for,1,6,7,1,2,1,1,0
' work the differ way get europ  via',of,0,3,3,1,0,0,0,0
' get europ  west africa east africa',via,0,3,3,1,2,1,1,0
' you could take stroll ground',in,0,0,0,0,2,1,1,0
' you n argu white feet red cloud',with,0,2,2,1,0,0,0,0
' white feet red cloud knew best',because,0,2,2,1,0,0,0,0
' veri care prowl shelv',along,0,0,0,0,1,1,0,1
